source_id,timestamp_local,wind_observed,power,temperature_observed
T2,2025-12-24 04:00:00,6.916789195812582,0.0783370163646211,2.0806325213244996
T2,2025-12-24 04:10:00,4.53440407575574,0.004883179578851112,1.5819746042365015
T2,2025-12-24 04:20:00,5.370808868561134,0.01721404280478693,1.3607555202159511
T2,2025-12-24 04:30:00,5.2605569499707565,0.015188826779305869,1.104155853226315
T2,2025-12-24 04:40:00,8.82039050803663,0.26277412616587675,1.4004529961860155
T2,2025-12-24 04:50:00,5.147775587465709,0.012649291406720733,-1.1899955383125678
T2,2025-12-24 05:00:00,6.921815795835665,0.07813632953287435,1.5548984788351694
T2,2025-12-24 05:10:00,8.667065220027736,0.23201862562031575,-0.5879386755619649
T2,2025-12-24 05:20:00,5.118728807462036,0.012550251472659205,0.2905243414791038
T2,2025-12-24 05:30:00,5.65588687624252,0.025263565982243764,1.4284044008813628
T2,2025-12-24 05:40:00,6.3745224858378995,0.04944297516634407,0.13961080106301105
T2,2025-12-24 05:50:00,5.274361154783789,0.015450106584447626,1.7034953681465193
T2,2025-12-24 06:00:00,8.483834689437144,0.2152381520480806,1.2968333454942327
T2,2025-12-24 06:10:00,6.526365715915338,0.059158281581412946,0.9987592497503133
T2,2025-12-24 06:20:00,8.490294433172258,0.21002098048890824,0.6709676529053435
T2,2025-12-24 06:30:00,7.967577968336798,0.16247226388295494,3.920045035579367
T2,2025-12-24 06:40:00,7.455269166179059,0.1210968076366716,0.6203214198521126
T2,2025-12-24 06:50:00,8.698578885618666,0.24098840880731806,2.24590953670676
T2,2025-12-24 07:00:00,7.275141236854551,0.10428071024892616,2.0417728356225764
T2,2025-12-24 07:10:00,9.02504801128087,0.2845324728569009,2.3970304740165096
T2,2025-12-24 07:20:00,6.261472464567765,0.044768311057113735,2.252710734777863
T2,2025-12-24 07:30:00,7.051295165295202,0.08904558627109947,0.11599996245305455
T2,2025-12-24 07:40:00,9.513263808475942,0.36680906364289256,1.4538030376409634
T2,2025-12-24 07:50:00,5.615562248536405,0.023139836579802103,1.3085970759359944
T2,2025-12-24 08:00:00,8.82158224061665,0.2556432821826915,2.8133748828268708
T2,2025-12-24 08:10:00,7.843207152361687,0.14047210953006126,-1.2241018812469313
T2,2025-12-24 08:20:00,7.771042729893832,0.14299054540031636,0.8537580145705854
T2,2025-12-24 08:30:00,7.675912020689841,0.13108175632008867,0.07659864340738098
T2,2025-12-24 08:40:00,10.15588213713932,0.45821264345756707,0.3262401096647215
T2,2025-12-24 08:50:00,6.8434943593425785,0.07743295990440842,0.7628124837052415
T2,2025-12-24 09:00:00,9.769986558364128,0.4042883395390825,2.224043712049797
T2,2025-12-24 09:10:00,9.41577758383875,0.3289929586221146,1.0903130189852546
T2,2025-12-24 09:20:00,8.399398247514284,0.2007980005296561,1.675546224397997
T2,2025-12-24 09:30:00,8.876899175615893,0.25888898503160546,0.377248697053156
T2,2025-12-24 09:40:00,9.896261999427283,0.42428424065158427,1.4510383520811279
T2,2025-12-24 09:50:00,8.391079610226477,0.19747681424945854,0.31860886639873987
T2,2025-12-24 10:00:00,7.339097945882965,0.10497297399806978,1.9582762411614143
T2,2025-12-24 10:10:00,9.555948916823581,0.35375084297828047,2.0825928441973853
T2,2025-12-24 10:20:00,8.24976091634618,0.18383764102992883,1.0641673868203128
T2,2025-12-24 10:30:00,8.814003141011035,0.2558215273111751,1.5135605866203066
T2,2025-12-24 10:40:00,9.412232654385214,0.35075924122629376,3.503195684368645
T2,2025-12-24 10:50:00,10.26900151917216,0.4844604110636477,-0.5168544353144879
T2,2025-12-24 11:00:00,11.594814085205,0.8685271479072237,0.2382712774120369
T2,2025-12-24 11:10:00,9.851805830960902,0.4019220636459777,1.0417496517019527
T2,2025-12-24 11:20:00,9.60016921319465,0.35842232457180206,-0.861114191827975
T2,2025-12-24 11:30:00,10.462019996114908,0.5555908317282564,0.6525128692867406
T2,2025-12-24 11:40:00,9.833400746291513,0.42139349724519076,1.5773533492915766
T2,2025-12-24 11:50:00,7.468196071848956,0.11094973477390847,0.4656919549837558
T2,2025-12-24 12:00:00,8.776592157730324,0.2466119905356072,2.9170869887654858
T2,2025-12-24 12:10:00,8.010006762398996,0.15715733917038902,0.2790970021919362
T2,2025-12-24 12:20:00,10.326424026838236,0.5108391551169698,-0.12663072755437055
T2,2025-12-24 12:30:00,11.00666394801046,0.6742278309093241,1.2913265279735129
T2,2025-12-24 12:40:00,9.889469663436733,0.4426620542257579,1.3728649153040242
T2,2025-12-24 12:50:00,8.202893303247233,0.18851480096523374,0.8026413869076543
T2,2025-12-24 13:00:00,10.376209746241289,0.5355799456604423,1.7150079379562113
T2,2025-12-24 13:10:00,8.228024630033262,0.1835375279103801,1.386054374991684
T2,2025-12-24 13:20:00,9.653225506490438,0.3664772916721667,0.19808558787975805
T2,2025-12-24 13:30:00,7.8698624337149345,0.14814606716192158,2.4184817991447076
T2,2025-12-24 13:40:00,7.601228040760762,0.12071101527336565,0.9294422259604689
T2,2025-12-24 13:50:00,7.5321950784008544,0.1255008538016771,1.260996065636345
T2,2025-12-24 14:00:00,9.185800936533022,0.30615056724702755,0.5742612208355304
T2,2025-12-24 14:10:00,8.31425924475442,0.20456826494278937,1.74702339802352
T2,2025-12-24 14:20:00,9.571594643768236,0.3730315697279954,0.27412302199196337
T2,2025-12-24 14:30:00,7.424174455433303,0.11189983303891346,2.837908362895176
T2,2025-12-24 14:40:00,9.503417325122264,0.3577830916714242,0.6158647493398558
T2,2025-12-24 14:50:00,8.100116111897512,0.1637802157703727,4.433180097881757
T2,2025-12-24 15:00:00,10.270869623072345,0.4877922802072306,0.6291548649814445
T2,2025-12-24 15:10:00,9.912660554952769,0.4362419275676729,1.4316072893761698
T2,2025-12-24 15:20:00,8.347459149704477,0.19506343119491087,1.2528367079130567
T2,2025-12-24 15:30:00,8.6518404708911,0.23773178388453808,1.426365511781884
T2,2025-12-24 15:40:00,8.726260537378407,0.25524080819597245,0.4199231894334695
T2,2025-12-24 15:50:00,8.899757246347185,0.2698109910105692,-0.7998135325358053
T2,2025-12-24 16:00:00,7.920927736090823,0.15827578128393088,0.24639381934163884
T2,2025-12-24 16:10:00,9.469148959932411,0.3351954055378749,0.9484723082277962
T2,2025-12-24 16:20:00,7.4464063445625355,0.11642511030845897,0.5297010459531395
T2,2025-12-24 16:30:00,5.646546782807677,0.02401804700390342,0.5820622682624028
T2,2025-12-24 16:40:00,8.150682604562727,0.17546549409641388,0.7002038608014274
T2,2025-12-24 16:50:00,7.621694538977486,0.12329627966606624,0.676377109401918
T2,2025-12-24 17:00:00,8.645950412531445,0.22469363936680478,1.2921183791659945
T2,2025-12-24 17:10:00,8.256294758902166,0.17982572760389356,-0.4770115424934076
T2,2025-12-24 17:20:00,7.58950351400179,0.1299316121420182,0.2732914174432247
T2,2025-12-24 17:30:00,7.4550591522960366,0.11648475753605084,-0.743166263262935
T2,2025-12-24 17:40:00,7.369948776837605,0.11057286462229404,0.05567823574577302
T2,2025-12-24 17:50:00,6.317922332548034,0.04908726822710116,1.4689041396297982
T2,2025-12-24 18:00:00,5.539069495740193,0.021429418976346946,0.8797639258120677
T2,2025-12-24 18:10:00,5.905846974643362,0.03236266988944641,-0.24070506242901457
T2,2025-12-24 18:20:00,6.672522064592904,0.06261365124104484,-0.042087562704351544
T2,2025-12-24 18:30:00,3.955249520363544,0.0010784635773824428,0.01923458938313738
T2,2025-12-24 18:40:00,6.043014198038573,0.034803775101584715,-0.3038484884444983
T2,2025-12-24 18:50:00,5.280568337839119,0.015670753045635675,1.5493127141182168
T2,2025-12-24 19:00:00,6.247143736522655,0.04541448216517213,1.9563955977330285
T2,2025-12-24 19:10:00,5.272102808324346,0.01562891976254938,0.12354873848540726
T2,2025-12-24 19:20:00,6.219697569270256,0.04173849786660658,1.9278573763189517
T2,2025-12-24 19:30:00,5.769505350589394,0.02859236876078135,1.120054983244484
T2,2025-12-24 19:40:00,7.498746345405967,0.11639703734796619,0.8846240142919817
T2,2025-12-24 19:50:00,5.43373412757374,0.01824378362471429,2.2216834049261966
T2,2025-12-24 20:00:00,5.457763512945608,0.019829963210112395,2.257086057839251
T2,2025-12-24 20:10:00,5.6876463799169485,0.025198457404637293,-1.289635826912695
T2,2025-12-24 20:20:00,3.3845962558368465,7.097801738683544e-05,2.543812441210709
T2,2025-12-24 20:30:00,4.191479856610223,0.002214511038984581,0.9652163572469812
T2,2025-12-24 20:40:00,7.1165168834505605,0.09493091070991488,-0.07789572060751726
T2,2025-12-24 20:50:00,5.93082046919371,0.03439294562945739,2.2215015414397112
T2,2025-12-24 21:00:00,5.333368742657418,0.01592820405501823,0.8031948867746982
T2,2025-12-24 21:10:00,6.454653676520745,0.05132897571532266,1.0311947900344534
T2,2025-12-24 21:20:00,4.868596050527422,0.00861961731818871,0.9057968082352355
T2,2025-12-24 21:30:00,4.71763426746391,0.0067187494913523845,0.9780148695605814
T2,2025-12-24 21:40:00,4.588921190400946,0.005132997969997565,0.462294912099133
T2,2025-12-24 21:50:00,2.760409897401759,0.0,1.211649724457525
T2,2025-12-24 22:00:00,5.961837294586206,0.03534406089338218,1.3442401165146936
T2,2025-12-24 22:10:00,4.555459372406489,0.004899251485725712,2.4238526863794685
T2,2025-12-24 22:20:00,4.621300384703919,0.005420575876368497,1.8305473354087343
T2,2025-12-24 22:30:00,4.2892300632689615,0.0028396953947437834,2.1269937151389158
T2,2025-12-24 22:40:00,3.8888105555783126,0.0008901857142304237,1.505530674336606
T2,2025-12-24 22:50:00,1.9047856426630179,0.0,1.5700905710463298
T2,2025-12-24 23:00:00,4.766546901054106,0.007015462388892926,1.1828714679955865
T2,2025-12-24 23:10:00,7.176480157493288,0.09860372278781605,1.902250117630069
T2,2025-12-24 23:20:00,5.723778366234454,0.027408757428829412,-0.6823811388306853
T2,2025-12-24 23:30:00,4.175585791998077,0.0021795451081328262,1.0724269166368217
T2,2025-12-24 23:40:00,3.3998811607603012,7.916248166839678e-05,2.7109212632215436
T2,2025-12-24 23:50:00,4.533203687321054,0.004735146184994758,2.8475383911928303
T2,2025-12-25 00:00:00,4.945079886456316,0.00925939189668401,2.167593166828939
T2,2025-12-25 00:10:00,4.3579931048130325,0.003384868784124442,1.3691867485233118
T2,2025-12-25 00:20:00,5.510377234462223,0.020799903427130156,2.015864067850816
T2,2025-12-25 00:30:00,3.377605394609912,6.887337055895197e-05,0.4556005694478351
T2,2025-12-25 00:40:00,5.81919245975422,0.030577936734294712,-0.509458013260998
T2,2025-12-25 00:50:00,4.745412203832298,0.0070571972634097604,1.5970670030059266
T2,2025-12-25 01:00:00,3.926171244407615,0.0010452837838475695,0.7794806719316985
T2,2025-12-25 01:10:00,4.275309966633379,0.0027983788201576677,0.9563966343920165
T2,2025-12-25 01:20:00,5.067575827914883,0.011553936988201962,0.806395102530181
T2,2025-12-25 01:30:00,5.605060074565369,0.02393011283125166,1.4791303434569099
T2,2025-12-25 01:40:00,4.821162545093301,0.008138097579821549,2.3453507031327083
T2,2025-12-25 01:50:00,5.480730400982202,0.01917177439518075,1.6943155230182232
T2,2025-12-25 02:00:00,7.719166770349915,0.13650372181147805,2.4954469411037654
T2,2025-12-25 02:10:00,2.9248396500529137,0.0,1.0170832986834133
T2,2025-12-25 02:20:00,2.545691319077723,0.0,0.6011432085548322
T2,2025-12-25 02:30:00,5.123101401627781,0.012843106226927577,1.4131528561571556
T2,2025-12-25 02:40:00,3.9235798636277224,0.0010532667846541086,2.650641193910518
T2,2025-12-25 02:50:00,5.292438215128064,0.015194932892252117,3.11876097645929
T2,2025-12-25 03:00:00,3.2997340426900585,3.469560659508653e-05,1.4574503635618654
T2,2025-12-25 03:10:00,5.470528001209995,0.020281356743169717,0.9076752904339251
T2,2025-12-25 03:20:00,6.96607245461959,0.08464843077291347,1.9315808183232774
T2,2025-12-25 03:30:00,6.8082684374581435,0.07135871081561719,0.4494180322993464
T2,2025-12-25 03:40:00,4.2484586239488005,0.0024171332157214595,2.2638130013002815
T2,2025-12-25 03:50:00,5.285294071181057,0.016369869853633673,1.6742250734370647
T2,2025-12-25 04:00:00,6.812201139555469,0.06845421295018943,1.3878179014512921
T2,2025-12-25 04:10:00,8.035078069431272,0.16095320118207498,0.5853244771986348
T2,2025-12-25 04:20:00,4.799724188305392,0.007686775820045747,2.9396389501709557
T2,2025-12-25 04:30:00,5.018428103710371,0.0104430183383677,1.2880147478396333
T2,2025-12-25 04:40:00,7.486116433852878,0.11277181027745216,0.97479040130033
T2,2025-12-25 04:50:00,5.817165020967557,0.027707274935236635,3.216903505380979
T2,2025-12-25 05:00:00,5.120878008668511,0.0126634905160204,1.5903447320279978
T2,2025-12-25 05:10:00,7.720303270455244,0.13418050614690163,2.775194782365822
T2,2025-12-25 05:20:00,4.5498320955961145,0.004662636995016535,1.3942703710159872
T2,2025-12-25 05:30:00,5.852933390949374,0.03074708246109198,-1.077355209994867
T2,2025-12-25 05:40:00,7.941715632090427,0.15348337967162828,1.0555011816595676
T2,2025-12-25 05:50:00,6.136958157286591,0.04234033620258337,0.2685165413584012
T2,2025-12-25 06:00:00,7.9164823174990655,0.16049135127027012,0.9039520825617361
T2,2025-12-25 06:10:00,5.637054491837369,0.022877824373900364,0.707348570175591
T2,2025-12-25 06:20:00,8.148327709133659,0.1855684915126824,0.9386607018245322
T2,2025-12-25 06:30:00,7.892839952701168,0.15472150114000655,3.0162356990522317
T2,2025-12-25 06:40:00,9.378925587406854,0.35460251259678705,1.8926043217801225
T2,2025-12-25 06:50:00,7.246041104308813,0.10104862785954889,2.156616865871486
